record_id,agent_id,agent_name,customer_id,policy_id,license_status,license_expiry_date,premium_collected,premium_deposited_with_insurer,customer_aware_of_agent_status,complaint_count,agent_office_city,fraud_flag,fraud_type
GB000578,AGT00136,Yahvi Ganesh,CUST001585,POL000805,Expired,20-10-2022,37188,TRUE,TRUE,6,Hyderabad,TRUE,Expired License Sales
GB000579,AGT00069,Dhriti Tak,CUST002612,POL000777,Valid,27-10-2021,72813,TRUE,TRUE,0,Kochi,FALSE,None
GB000580,AGT00022,Azad Dalal,CUST000514,,Valid,12-07-2025,35017,TRUE,TRUE,1,Hyderabad,FALSE,None
GB000581,AGT00077,Charles Lad,CUST003194,POL000285,Fake/Cloned,15-02-2023,115375,TRUE,FALSE,1,Pune,FALSE,None
GB000582,AGT00328,Warda Datta,CUST000136,,Never Issued,13-08-2024,3697,TRUE,FALSE,1,Lucknow,FALSE,None
GB000583,AGT00305,Udarsh Jha,CUST001878,POL000346,Valid,15-03-2020,146975,TRUE,TRUE,1,Kochi,FALSE,None
GB000584,AGT00167,Anika Dhar,CUST001202,POL000663,Valid,09-08-2022,111930,TRUE,TRUE,0,Kolkata,FALSE,None
GB000585,AGT00336,Faras Tripathi,CUST002531,POL000695,Valid,11-08-2026,55086,TRUE,TRUE,1,Delhi,FALSE,None
GB000586,AGT00089,Falan Talwar,CUST002677,,Valid,25-11-2025,89385,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000587,AGT00219,Nathan Parmar,CUST002457,,Valid,31-12-2024,37652,TRUE,TRUE,1,Indore,FALSE,None
GB000588,AGT00053,Simon Vyas,CUST001773,POL000035,Expired,11-02-2024,139326,TRUE,FALSE,8,Mumbai,TRUE,Unlicensed Selling
GB000589,AGT00319,Advik Dash,CUST001124,POL000214,Valid,02-04-2020,62631,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000590,AGT00049,Jason Andra,CUST000906,POL000490,Valid,17-11-2025,81527,TRUE,TRUE,1,Jaipur,FALSE,None
GB000591,AGT00008,Chameli Hari,CUST000121,,Fake/Cloned,29-06-2020,105084,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000592,AGT00107,Simon Dora,CUST001502,,Valid,01-11-2021,120771,TRUE,TRUE,0,Kochi,FALSE,None
GB000593,AGT00343,Upma Menon,CUST000679,POL000014,Valid,13-11-2025,114645,TRUE,TRUE,0,Pune,FALSE,None
GB000594,AGT00049,Jason Andra,CUST001797,POL000008,Valid,19-08-2020,60019,TRUE,TRUE,1,Jaipur,FALSE,None
GB000595,AGT00126,William Garde,CUST001206,POL000006,Valid,17-04-2026,121807,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000596,AGT00121,Thomas Loyal,CUST002848,,Valid,18-02-2025,105528,TRUE,TRUE,0,Delhi,FALSE,None
GB000597,AGT00308,Atharv Nayar,CUST000704,POL000092,Valid,21-05-2024,66233,TRUE,TRUE,0,Chennai,FALSE,None
GB000598,AGT00156,Wishi Din,CUST000412,POL000647,Valid,07-11-2024,1372,TRUE,TRUE,1,Pune,FALSE,None
GB000599,AGT00228,Netra Bir,CUST000520,POL000811,Fake/Cloned,28-08-2025,72564,TRUE,FALSE,5,Kolkata,TRUE,Fake/Cloned Agent Identity
GB000600,AGT00151,Mahika Sahni,CUST001788,POL000193,Never Issued,03-08-2023,124297,FALSE,FALSE,0,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000601,AGT00204,Qarin Keer,CUST003150,POL000113,Valid,04-03-2026,129058,TRUE,TRUE,1,Indore,FALSE,None
GB000602,AGT00019,Oni Prashad,CUST000832,POL000298,Valid,16-06-2026,64615,TRUE,TRUE,1,Jaipur,FALSE,None
GB000603,AGT00143,Isaiah Madan,CUST002882,POL000828,Valid,20-11-2025,30445,TRUE,TRUE,1,Kochi,FALSE,None
GB000604,AGT00328,Warda Datta,CUST002278,POL000211,Fake/Cloned,07-06-2020,86532,TRUE,FALSE,5,Lucknow,TRUE,Unlicensed Selling
GB000605,AGT00257,Falan Warrior,CUST000562,POL000910,Expired,05-05-2024,110435,FALSE,FALSE,2,Kolkata,TRUE,Premium Pocketing - No Remittance
GB000606,AGT00371,Ojas Bora,CUST002931,POL000779,Never Issued,12-01-2021,146810,TRUE,FALSE,8,Coimbatore,TRUE,Expired License Sales
GB000607,AGT00302,Darpan Mallick,CUST000824,,Suspended,14-12-2021,77974,FALSE,TRUE,1,Lucknow,TRUE,Premium Pocketing - No Remittance
GB000608,AGT00172,Advika Mittal,CUST001118,,Valid,01-04-2020,122049,TRUE,TRUE,1,Ahmedabad,FALSE,None
GB000609,AGT00253,Vihaan Behl,CUST000505,,Valid,01-02-2026,132827,TRUE,TRUE,1,Kochi,FALSE,None
GB000610,AGT00299,Ishaan Bail,CUST001077,POL000825,Never Issued,07-02-2023,63716,TRUE,FALSE,1,Delhi,TRUE,Unlicensed Selling
GB000611,AGT00105,Indira Lanka,CUST002055,,Suspended,04-02-2026,70061,TRUE,TRUE,5,Coimbatore,FALSE,None
GB000612,AGT00017,Anthony Sachdev,CUST002408,POL000178,Valid,07-01-2022,30884,TRUE,TRUE,0,Lucknow,FALSE,None
GB000613,AGT00151,Mahika Sahni,CUST001788,POL000193,Fake/Cloned,05-11-2026,2796,TRUE,FALSE,8,Ahmedabad,TRUE,Expired License Sales
GB000614,AGT00054,Harshil Mall,CUST002583,POL000208,Valid,06-02-2025,145826,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000615,AGT00109,Chatresh Sastry,CUST002418,POL000206,Fake/Cloned,06-05-2021,144233,TRUE,FALSE,7,Chandigarh,TRUE,Fake/Cloned Agent Identity
GB000616,AGT00364,Dipta Dalal,CUST002183,POL000082,Valid,20-11-2025,118747,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000617,AGT00326,Devansh Sastry,CUST000493,POL000946,Valid,19-09-2025,68713,TRUE,TRUE,0,Lucknow,FALSE,None
GB000618,AGT00222,Max Pandey,CUST000198,POL000369,Never Issued,18-10-2026,94668,TRUE,FALSE,3,Mumbai,FALSE,None
GB000619,AGT00151,Mahika Sahni,CUST003038,POL000892,Suspended,09-03-2024,68586,FALSE,FALSE,0,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000620,AGT00105,Indira Lanka,CUST002992,,Expired,03-08-2022,123206,TRUE,FALSE,8,Coimbatore,FALSE,None
GB000621,AGT00212,Hredhaan Shetty,CUST003070,POL000948,Valid,02-12-2021,91666,TRUE,TRUE,1,Chennai,FALSE,None
GB000622,AGT00198,Ekalinga Acharya,CUST001624,,Valid,07-01-2023,114796,TRUE,TRUE,0,Delhi,FALSE,None
GB000623,AGT00300,Bahadurjit Madan,CUST000001,POL000935,Valid,20-10-2026,39577,TRUE,TRUE,0,Pune,FALSE,None
GB000624,AGT00354,Chaaya Kohli,CUST001207,POL000586,Valid,10-02-2025,55765,TRUE,TRUE,1,Kolkata,FALSE,None
GB000625,AGT00125,Yahvi Sood,CUST002239,,Expired,30-01-2020,25841,TRUE,FALSE,3,Chandigarh,TRUE,Expired License Sales
GB000626,AGT00080,Ladli Madan,CUST002725,POL000875,Valid,14-11-2021,26498,TRUE,TRUE,1,Kolkata,FALSE,None
GB000627,AGT00151,Mahika Sahni,CUST002505,,Suspended,24-01-2021,109567,TRUE,TRUE,4,Ahmedabad,FALSE,None
GB000628,AGT00165,Lakshit Palla,CUST000951,POL000838,Valid,12-05-2026,113642,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000629,AGT00010,Anvi Butala,CUST001337,POL000326,Never Issued,28-05-2023,68229,TRUE,FALSE,2,Indore,TRUE,Expired License Sales
GB000630,AGT00331,Qarin Toor,CUST002804,POL000951,Expired,12-01-2020,128855,TRUE,FALSE,7,Delhi,TRUE,Fake/Cloned Agent Identity
GB000631,AGT00378,Shivani Sarin,CUST001744,,Valid,25-02-2024,64914,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000632,AGT00353,Edhitha Luthra,CUST002345,POL000175,Suspended,08-06-2024,112399,TRUE,FALSE,6,Jaipur,FALSE,None
GB000633,AGT00330,Viraj Contractor,CUST001344,POL000789,Valid,23-10-2024,15838,TRUE,TRUE,0,Lucknow,TRUE,Fake/Cloned Agent Identity
GB000634,AGT00377,Isha Sen,CUST002434,,Valid,18-02-2020,102224,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000635,AGT00346,Hitesh Kakar,CUST003116,POL000926,Valid,11-09-2024,87765,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000636,AGT00256,Ekansh Dugar,CUST000803,,Valid,19-08-2025,70703,TRUE,TRUE,0,Nagpur,FALSE,None
GB000637,AGT00065,Geetika Babu,CUST002046,POL000846,Valid,17-09-2020,42845,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000638,AGT00060,Onveer Narain,CUST002914,,Valid,15-11-2020,39907,TRUE,TRUE,1,Mumbai,FALSE,None
GB000639,AGT00011,Arin Chauhan,CUST000541,POL000352,Valid,04-07-2020,56421,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000640,AGT00152,Dayamai Halder,CUST002349,POL000051,Fake/Cloned,26-03-2026,34330,TRUE,TRUE,7,Ahmedabad,TRUE,Unlicensed Selling
GB000641,AGT00309,Tarak Bala,CUST003071,,Suspended,11-04-2025,56244,TRUE,FALSE,0,Jaipur,FALSE,None
GB000642,AGT00187,Maya Dass,CUST001153,POL000072,Suspended,21-01-2020,122696,TRUE,TRUE,5,Mumbai,FALSE,None
GB000643,AGT00139,Indali Kurian,CUST002189,POL000148,Valid,16-01-2020,41564,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000644,AGT00041,Kashvi Bhatt,CUST000278,,Valid,02-12-2026,104963,TRUE,TRUE,1,Kolkata,FALSE,None
GB000645,AGT00013,Lucky Mandal,CUST001172,POL000139,Valid,06-01-2020,122299,TRUE,TRUE,1,Lucknow,FALSE,None
GB000646,AGT00150,Alka Palla,CUST001472,,Valid,03-06-2026,121972,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000647,AGT00036,Harshil Muni,CUST000827,,Valid,29-07-2022,63469,TRUE,TRUE,1,Mumbai,FALSE,None
GB000648,AGT00038,Sanaya Sampath,CUST000945,,Valid,15-09-2020,3716,TRUE,TRUE,1,Pune,FALSE,None
GB000649,AGT00149,Anusha Sengupta,CUST002100,,Fake/Cloned,29-11-2022,28254,TRUE,FALSE,1,Jaipur,TRUE,Expired License Sales
GB000650,AGT00191,Gunbir Mannan,CUST000864,POL000097,Expired,02-10-2020,43632,TRUE,FALSE,8,Coimbatore,TRUE,Expired License Sales
GB000651,AGT00073,Champak Anne,CUST001429,,Valid,06-04-2022,104964,TRUE,TRUE,1,Pune,FALSE,None
GB000652,AGT00254,Arin Kapur,CUST002567,POL000223,Expired,14-04-2025,110623,TRUE,TRUE,3,Kolkata,FALSE,None
GB000653,AGT00155,Bhavya Choudhary,CUST002444,,Valid,24-08-2023,22277,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000654,AGT00031,Vasatika Iyengar,CUST002138,POL000532,Valid,05-04-2024,127833,TRUE,TRUE,1,Delhi,FALSE,None
GB000655,AGT00238,Krishna Deol,CUST000779,,Valid,06-08-2022,18503,TRUE,TRUE,1,Mumbai,FALSE,None
GB000656,AGT00137,Girindra Chaudhry,CUST002742,,Valid,24-04-2021,101566,TRUE,TRUE,1,Kolkata,FALSE,None
GB000657,AGT00013,Lucky Mandal,CUST001172,POL000139,Valid,17-02-2021,87921,TRUE,TRUE,1,Lucknow,FALSE,None
GB000658,AGT00365,Nilima Sama,CUST002813,POL000947,Valid,28-01-2024,77180,TRUE,TRUE,1,Ahmedabad,FALSE,None
GB000659,AGT00212,Hredhaan Shetty,CUST000211,,Valid,03-12-2023,110264,TRUE,TRUE,1,Chennai,FALSE,None
GB000660,AGT00183,Triya Bala,CUST002471,POL000773,Expired,23-09-2025,33864,TRUE,FALSE,0,Ahmedabad,TRUE,Unlicensed Selling
GB000661,AGT00329,Owen Din,CUST000890,,Valid,25-12-2024,140850,TRUE,TRUE,1,Mumbai,FALSE,None
GB000662,AGT00359,Yashasvi Bose,CUST002026,,Valid,09-04-2022,97923,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000663,AGT00087,Chaman Butala,CUST003082,POL000588,Expired,18-07-2023,46596,FALSE,FALSE,2,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000664,AGT00309,Tarak Bala,CUST001639,POL000007,Suspended,01-10-2020,130739,TRUE,TRUE,5,Jaipur,TRUE,Expired License Sales
GB000665,AGT00317,Megha Barad,CUST002000,POL000911,Valid,18-04-2025,20733,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000666,AGT00014,Pranit Chander,CUST000963,POL000492,Valid,17-12-2023,110082,TRUE,TRUE,1,Kochi,FALSE,None
GB000667,AGT00266,Hiral Bobal,CUST002831,POL000568,Valid,07-03-2024,13372,TRUE,TRUE,0,Nagpur,FALSE,None
GB000668,AGT00019,Oni Prashad,CUST000832,POL000298,Valid,23-05-2020,112950,TRUE,TRUE,0,Jaipur,FALSE,None
GB000669,AGT00222,Max Pandey,CUST000625,POL000538,Fake/Cloned,14-04-2022,36256,TRUE,TRUE,1,Mumbai,FALSE,None
GB000670,AGT00251,Farhan Datta,CUST002532,POL000601,Expired,01-03-2025,74353,TRUE,FALSE,4,Pune,TRUE,Expired License Sales
GB000671,AGT00139,Indali Kurian,CUST002189,POL000148,Valid,18-02-2026,85757,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000672,AGT00338,Warjas Jani,CUST002472,POL000218,Suspended,22-02-2022,115687,TRUE,FALSE,6,Chandigarh,FALSE,None
GB000673,AGT00307,Dalaja Balay,CUST002318,,Valid,04-04-2025,106700,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000674,AGT00353,Edhitha Luthra,CUST000850,POL000774,Expired,26-06-2020,59546,FALSE,TRUE,1,Jaipur,TRUE,Premium Pocketing - No Remittance
GB000675,AGT00120,Manya Ramaswamy,CUST002593,,Valid,23-06-2026,9064,TRUE,TRUE,1,Bengaluru,FALSE,None
GB000676,AGT00006,Kalpit Setty,CUST000191,POL000527,Valid,07-01-2026,104073,TRUE,TRUE,1,Pune,FALSE,None
GB000677,AGT00310,Radha Sane,CUST001007,,Valid,02-09-2021,146058,TRUE,TRUE,0,Delhi,FALSE,None
GB000678,AGT00087,Chaman Butala,CUST002722,POL000391,Never Issued,24-06-2021,42689,TRUE,FALSE,2,Ahmedabad,TRUE,Fake/Cloned Agent Identity
GB000679,AGT00177,Chameli Shenoy,CUST001638,,Valid,06-01-2026,45006,TRUE,TRUE,0,Chennai,FALSE,None
GB000680,AGT00311,Ikbal Rama,CUST000105,POL000390,Suspended,04-10-2023,33195,TRUE,FALSE,8,Bengaluru,TRUE,Fake/Cloned Agent Identity
GB000681,AGT00086,Upkaar Chanda,CUST000151,POL000355,Valid,28-04-2026,1203,TRUE,TRUE,0,Delhi,FALSE,None
GB000682,AGT00119,Anya Kara,CUST000845,,Valid,16-02-2021,46248,TRUE,TRUE,1,Mumbai,FALSE,None
GB000683,AGT00166,Yadavi Dubey,CUST001016,,Valid,07-11-2024,8460,TRUE,TRUE,0,Mumbai,FALSE,None
GB000684,AGT00106,Frado Pandya,CUST000398,,Valid,18-11-2024,119463,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000685,AGT00176,Charvi Mody,CUST001345,,Expired,05-07-2023,58230,TRUE,FALSE,7,Kolkata,TRUE,Fake/Cloned Agent Identity
GB000686,AGT00003,Girik Bal,CUST002862,,Valid,06-05-2021,123268,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000687,AGT00084,Wridesh Sridhar,CUST000639,,Valid,23-09-2024,136427,TRUE,TRUE,1,Delhi,FALSE,None
GB000688,AGT00318,Janaki Luthra,CUST002907,POL000313,Valid,19-06-2024,32935,TRUE,TRUE,0,Indore,FALSE,None
GB000689,AGT00152,Dayamai Halder,CUST001134,POL000569,Expired,24-01-2023,118739,TRUE,FALSE,8,Ahmedabad,TRUE,Unlicensed Selling
GB000690,AGT00238,Krishna Deol,CUST003034,POL000010,Valid,27-09-2022,3663,TRUE,TRUE,0,Mumbai,FALSE,None
GB000691,AGT00088,Xavier Jha,CUST000493,,Suspended,28-11-2023,95903,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000692,AGT00245,Nikita Bora,CUST002851,POL000844,Valid,15-09-2025,132110,FALSE,TRUE,0,Jaipur,TRUE,Premium Pocketing - No Remittance
GB000693,AGT00380,Yashodhara Chacko,CUST001406,POL000408,Valid,25-06-2024,11318,TRUE,TRUE,1,Jaipur,FALSE,None
GB000694,AGT00222,Max Pandey,CUST002999,,Expired,25-04-2021,140992,TRUE,FALSE,7,Mumbai,TRUE,Fake/Cloned Agent Identity
GB000695,AGT00234,David Krishna,CUST001715,POL000867,Expired,28-06-2020,62243,TRUE,FALSE,3,Lucknow,TRUE,Unlicensed Selling
GB000696,AGT00042,Oliver Bandi,CUST001630,,Valid,04-08-2021,111723,TRUE,TRUE,1,Indore,FALSE,None
GB000697,AGT00151,Mahika Sahni,CUST002176,,Expired,30-11-2023,85044,FALSE,FALSE,1,Ahmedabad,TRUE,Premium Pocketing - No Remittance
GB000698,AGT00330,Viraj Contractor,CUST000602,POL000670,Valid,01-02-2024,37902,TRUE,TRUE,0,Lucknow,FALSE,None
GB000699,AGT00319,Advik Dash,CUST002122,,Valid,30-06-2024,98845,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000700,AGT00195,Laban Kapoor,CUST001500,,Fake/Cloned,18-07-2023,72074,TRUE,TRUE,6,Delhi,TRUE,Fake/Cloned Agent Identity
GB000701,AGT00344,Naveen Pillay,CUST002500,,Valid,29-07-2026,49949,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000702,AGT00053,Simon Vyas,CUST000988,POL000537,Expired,01-05-2024,105765,TRUE,FALSE,1,Mumbai,TRUE,Expired License Sales
GB000703,AGT00249,Lakshit Bhavsar,CUST001486,,Valid,29-12-2020,47543,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000704,AGT00097,Sneha Varghese,CUST000942,POL000062,Valid,17-10-2025,12398,TRUE,TRUE,1,Pune,TRUE,Expired License Sales
GB000705,AGT00243,Gopal Jani,CUST002486,,Valid,13-06-2026,146844,TRUE,TRUE,1,Kolkata,FALSE,None
GB000706,AGT00029,Lakshit Kannan,CUST002719,POL000333,Valid,26-02-2021,74436,TRUE,TRUE,1,Indore,FALSE,None
GB000707,AGT00362,Yash Reddy,CUST001676,POL000918,Valid,16-03-2026,110809,TRUE,TRUE,1,Kolkata,FALSE,None
GB000708,AGT00302,Darpan Mallick,CUST001601,POL000584,Expired,27-04-2025,51396,TRUE,FALSE,0,Lucknow,TRUE,Fake/Cloned Agent Identity
GB000709,AGT00078,Indrajit Bava,CUST000923,POL000659,Valid,11-08-2026,111583,TRUE,TRUE,0,Pune,FALSE,None
GB000710,AGT00238,Krishna Deol,CUST001360,POL000019,Valid,26-02-2025,67193,TRUE,TRUE,0,Mumbai,FALSE,None
GB000711,AGT00291,Jeevika Master,CUST002837,POL000297,Valid,09-12-2025,110461,TRUE,TRUE,0,Mumbai,FALSE,None
GB000712,AGT00082,Jonathan Nagar,CUST000448,,Valid,17-12-2026,21840,TRUE,TRUE,1,Indore,FALSE,None
GB000713,AGT00032,Ijaya Menon,CUST001126,,Valid,02-06-2022,99119,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000714,AGT00136,Yahvi Ganesh,CUST001585,POL000805,Expired,18-03-2023,81061,TRUE,FALSE,8,Hyderabad,TRUE,Fake/Cloned Agent Identity
GB000715,AGT00052,Dominic Rajan,CUST000559,,Valid,19-11-2024,64900,TRUE,TRUE,0,Bengaluru,FALSE,None
GB000716,AGT00209,Varsha Mann,CUST000891,POL000288,Valid,08-02-2024,46384,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000717,AGT00158,Nicholas Mitter,CUST000970,,Valid,01-08-2021,125679,TRUE,TRUE,0,Jaipur,FALSE,None
GB000718,AGT00176,Charvi Mody,CUST000783,POL000315,Expired,25-07-2026,30917,TRUE,FALSE,7,Kolkata,TRUE,Unlicensed Selling
GB000719,AGT00202,Mahika Bhakta,CUST000937,,Never Issued,02-12-2025,113301,TRUE,FALSE,2,Hyderabad,FALSE,None
GB000720,AGT00371,Ojas Bora,CUST001239,POL000357,Expired,24-08-2020,89155,TRUE,FALSE,7,Coimbatore,TRUE,Expired License Sales
GB000721,AGT00303,Warhi Bahl,CUST002176,POL000540,Valid,25-09-2025,71071,FALSE,TRUE,1,Bengaluru,TRUE,Premium Pocketing - No Remittance
GB000722,AGT00234,David Krishna,CUST002331,,Suspended,10-05-2026,57425,TRUE,FALSE,7,Lucknow,FALSE,None
GB000723,AGT00138,Gautami Sethi,CUST002763,POL000031,Never Issued,22-04-2020,81116,TRUE,TRUE,7,Jaipur,FALSE,None
GB000724,AGT00007,Rachit Khatri,CUST002808,,Suspended,12-09-2026,62321,TRUE,TRUE,2,Hyderabad,TRUE,Fake/Cloned Agent Identity
GB000725,AGT00043,Nimrat Memon,CUST001890,POL000016,Suspended,02-03-2022,68512,TRUE,TRUE,3,Indore,FALSE,None
GB000726,AGT00276,Lakshit D’Alia,CUST001179,POL000857,Valid,08-08-2023,102973,TRUE,TRUE,0,Jaipur,FALSE,None
GB000727,AGT00140,Zehaan Patla,CUST001228,,Valid,21-06-2026,119880,TRUE,TRUE,0,Mumbai,FALSE,None
GB000728,AGT00128,Gaurangi Shah,CUST001811,POL000162,Valid,20-02-2020,48055,TRUE,TRUE,1,Delhi,FALSE,None
GB000729,AGT00339,Kamya Sagar,CUST002689,POL000868,Valid,23-05-2020,1937,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000730,AGT00184,Oviya Chakrabarti,CUST000086,,Valid,01-09-2024,18673,TRUE,TRUE,0,Chennai,FALSE,None
GB000731,AGT00342,Gautami Reddy,CUST001348,,Valid,02-03-2023,103974,TRUE,TRUE,1,Nagpur,FALSE,None
GB000732,AGT00338,Warjas Jani,CUST001949,,Never Issued,02-03-2024,73957,FALSE,FALSE,8,Chandigarh,TRUE,Premium Pocketing - No Remittance
GB000733,AGT00027,Tarak Patla,CUST002212,,Expired,24-01-2021,13953,TRUE,FALSE,7,Nagpur,TRUE,Fake/Cloned Agent Identity
GB000734,AGT00363,Abha Mangat,CUST000877,,Valid,13-07-2025,68052,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000735,AGT00027,Tarak Patla,CUST003129,,Never Issued,29-03-2023,44042,TRUE,FALSE,5,Nagpur,TRUE,Expired License Sales
GB000736,AGT00369,Upma Chaudhuri,CUST000206,,Suspended,18-01-2022,120180,TRUE,FALSE,8,Lucknow,TRUE,Fake/Cloned Agent Identity
GB000737,AGT00173,Oscar Sarin,CUST002887,POL000720,Valid,25-09-2026,72706,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000738,AGT00292,Amara Nagar,CUST001932,,Valid,06-09-2024,125765,TRUE,TRUE,0,Indore,FALSE,None
GB000739,AGT00263,Daniel Dewan,CUST002165,POL000179,Valid,26-05-2024,134425,TRUE,TRUE,1,Indore,FALSE,None
GB000740,AGT00195,Laban Kapoor,CUST001453,,Expired,28-08-2026,12999,FALSE,FALSE,3,Delhi,TRUE,Premium Pocketing - No Remittance
GB000741,AGT00232,Warjas Cheema,CUST002196,,Valid,24-05-2022,77474,TRUE,TRUE,1,Kolkata,FALSE,None
GB000742,AGT00366,Warda Hora,CUST001565,POL000685,Valid,08-12-2021,64134,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000743,AGT00354,Chaaya Kohli,CUST000791,,Valid,23-04-2023,132652,TRUE,TRUE,1,Kolkata,FALSE,None
GB000744,AGT00247,Ranveer Johal,CUST001314,,Valid,01-08-2020,71086,TRUE,TRUE,0,Indore,FALSE,None
GB000745,AGT00249,Lakshit Bhavsar,CUST003093,,Valid,22-01-2023,46248,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000746,AGT00096,Theodore Patla,CUST000947,,Valid,16-03-2026,118651,TRUE,TRUE,1,Chennai,FALSE,None
GB000747,AGT00316,Zaid Merchant,CUST001994,,Valid,16-03-2026,63249,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000748,AGT00236,Kavya Balan,CUST001546,,Valid,13-01-2020,148500,TRUE,TRUE,0,Chandigarh,FALSE,None
GB000749,AGT00315,Avni Mahal,CUST000557,,Valid,06-10-2026,8647,TRUE,TRUE,1,Kolkata,FALSE,None
GB000750,AGT00249,Lakshit Bhavsar,CUST002809,,Valid,23-12-2024,69079,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000751,AGT00115,Chandresh Kothari,CUST001385,POL000834,Valid,30-04-2021,81094,TRUE,TRUE,1,Chennai,FALSE,None
GB000752,AGT00074,Henry Naidu,CUST002970,POL000980,Valid,28-04-2020,54546,TRUE,TRUE,0,Pune,FALSE,None
GB000753,AGT00027,Tarak Patla,CUST002287,POL000746,Suspended,07-05-2026,81919,TRUE,FALSE,8,Nagpur,FALSE,None
GB000754,AGT00220,Ikshita Vohra,CUST000030,,Valid,30-06-2022,31033,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000755,AGT00110,Kala Chaudhari,CUST001282,POL000224,Valid,25-01-2023,86075,TRUE,TRUE,0,Coimbatore,FALSE,None
GB000756,AGT00235,Baljiwan Bora,CUST001472,,Valid,21-04-2022,86625,TRUE,TRUE,1,Pune,FALSE,None
GB000757,AGT00017,Anthony Sachdev,CUST002273,,Valid,25-10-2021,99820,TRUE,TRUE,0,Lucknow,FALSE,None
GB000758,AGT00144,Manbir Roy,CUST001410,,Suspended,20-10-2022,32000,TRUE,TRUE,7,Chennai,TRUE,Expired License Sales
GB000759,AGT00103,Rachit Loke,CUST002564,POL000042,Valid,29-01-2026,73113,TRUE,TRUE,0,Pune,FALSE,None
GB000760,AGT00141,Agastya Pandit,CUST002616,POL000520,Valid,25-02-2022,144701,TRUE,TRUE,0,Hyderabad,TRUE,Fake/Cloned Agent Identity
GB000761,AGT00014,Pranit Chander,CUST000963,POL000492,Valid,12-12-2020,138994,TRUE,TRUE,0,Kochi,FALSE,None
GB000762,AGT00272,Christopher Bal,CUST001968,POL000487,Valid,24-08-2020,94435,TRUE,TRUE,0,Nagpur,FALSE,None
GB000763,AGT00043,Nimrat Memon,CUST002477,,Never Issued,20-09-2026,127956,TRUE,FALSE,2,Indore,TRUE,Expired License Sales
GB000764,AGT00005,Farhan Raja,CUST002179,POL000955,Never Issued,26-10-2025,100294,TRUE,TRUE,2,Nagpur,TRUE,Unlicensed Selling
GB000765,AGT00364,Dipta Dalal,CUST000529,,Valid,25-04-2024,62049,TRUE,TRUE,1,Coimbatore,FALSE,None
GB000766,AGT00076,Rayaan Pillay,CUST003167,POL000301,Valid,09-05-2025,97155,TRUE,TRUE,0,Ahmedabad,FALSE,None
GB000767,AGT00316,Zaid Merchant,CUST002575,POL000436,Valid,21-08-2025,8721,TRUE,TRUE,1,Chandigarh,FALSE,None
GB000768,AGT00369,Upma Chaudhuri,CUST000204,POL000104,Suspended,16-08-2020,117539,FALSE,TRUE,0,Lucknow,TRUE,Premium Pocketing - No Remittance
GB000769,AGT00198,Ekalinga Acharya,CUST001052,,Valid,22-04-2022,102013,TRUE,TRUE,0,Delhi,FALSE,None
GB000770,AGT00197,Vedhika Iyer,CUST000271,POL000583,Fake/Cloned,22-08-2022,112870,TRUE,FALSE,7,Pune,TRUE,Fake/Cloned Agent Identity
GB000771,AGT00139,Indali Kurian,CUST002189,POL000148,Valid,12-06-2020,68714,TRUE,TRUE,0,Hyderabad,FALSE,None
GB000772,AGT00158,Nicholas Mitter,CUST000126,,Valid,30-08-2024,96166,TRUE,TRUE,1,Jaipur,FALSE,None
